id_imagen,timestamp,departamento,provincia,municipio,localidad,recinto,numero_mesa,AP,LYP_ADN,APB_SUMATE,LIBRE,FP,MAS_IPSP,MORENA,UNIDAD,PDC,VOTOS_VALIDOS,VOTOS_BLANCOS,VOTOS_NULOS,suma_partidos,diferencia_votos_validos,status_validacion
mesa_5_8004491,2025-08-28T21:11:03.605459,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Nacional Pedro Kramer,8004491,111,161,611,111,116,171,111,111,111,111,111,111,1614,1503,ERROR
mesa_5_1001611,2025-08-28T21:11:04.024319,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,1001611,116,4,1,111,101,111,0,160,10,106,110,101,614,508,ERROR
mesa_3_1000401,2025-08-28T21:11:04.469784,Chuquisaca,Oropeza,Sucre,Sucre,Escuela Daniel Calvo,1000401,111,111,111,111,111,111,111,711,111,111,111,???,1599,1488,ERROR
mesa_1_8011472,2025-08-28T21:11:04.929851,Beni,Yacuma,Exaltación,San Carlos,Esc. San Carlos,8011472,116,166,101,166,180,606,668,111,611,116,161,116,2725,2609,ERROR
mesa_4_8004481,2025-08-28T21:11:05.350982,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Nacional Pedro Kramer,8004481,101,101,117,10,111,167,7,111,101,111,111,611,826,715,ERROR
mesa_2_1003581,2025-08-28T21:11:05.793538,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Franz Tamayo,1003581,116,111,811,118,811,101,611,111,116,118,611,110,2906,2788,ERROR
mesa_3_1005091,2025-08-28T21:11:06.226551,Chuquisaca,Oropeza,Sucre,Sucre,Universidad del Valle UNIVALLE,1005091,101,111,111,11,101,101,111,111,111,111,101,111,869,758,ERROR
mesa_2_1000391,2025-08-28T21:11:06.563821,Chuquisaca,Oropeza,Sucre,Sucre,Escuela Daniel Calvo,1000391,111,111,111,111,111,111,111,117,111,111,111,???,1005,894,ERROR
mesa_1_8011492,2025-08-28T21:11:07.119987,Beni,Yacuma,Exaltación,Rancho Ginebra,Esc. El Motacusal,8011492,10,10,11,161,111,111,111,811,111,181,111,861,1447,1266,ERROR
mesa_3_8004471,2025-08-28T21:11:07.492426,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Nacional Pedro Kramer,8004471,111,116,111,111,111,771,111,161,111,111,111,111,1714,1603,ERROR
mesa_6_1001621,2025-08-28T21:11:07.903658,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,1001621,611,881,101,111,808,616,810,611,871,181,681,811,5420,5239,ERROR
mesa_1_1000381,2025-08-28T21:11:08.251584,Chuquisaca,Oropeza,Sucre,Sucre,Escuela Daniel Calvo,1000381,111,111,111,111,111,111,111,111,111,111,141,???,999,888,ERROR
mesa_1_8011522,2025-08-28T21:11:08.643102,Beni,Yacuma,Exaltación,Nueva Esperanza,Esc. Nueva Esperanza,8011522,161,111,111,106,111,111,161,111,111,116,111,161,1094,978,ERROR
mesa_2_8004461,2025-08-28T21:11:09.049766,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Nacional Pedro Kramer,8004461,711,117,611,111,606,111,111,111,611,111,111,111,3100,2989,ERROR
mesa_3_1003591,2025-08-28T21:11:09.413134,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Franz Tamayo,1003591,111,111,111,111,111,181,100,811,11,111,111,811,1658,1547,ERROR
mesa_24_1003881,2025-08-28T21:11:09.881253,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003881,111,111,66,111,168,188,111,181,111,11,111,111,1158,1147,ERROR
mesa_1_8011542,2025-08-28T21:11:10.328793,Beni,Yacuma,Exaltación,Las Abras de Yacuma,U.E. Las Abras De Yacuma,8011542,111,116,111,111,166,111,111,616,666,118,616,161,2119,2001,ERROR
mesa_1_8004451,2025-08-28T21:11:10.715548,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Nacional Pedro Kramer,8004451,111,111,11,16,0,1,10,111,11,117,11,110,382,265,ERROR
mesa_7_1001631,2025-08-28T21:11:11.297465,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,1001631,181,601,111,111,111,11,111,614,111,111,611,116,1962,1851,ERROR
mesa_23_1003871,2025-08-28T21:11:11.724828,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003871,10,1,100,0,1,100,0,16,1,110,1,11,229,119,ERROR
mesa_3_8011451,2025-08-28T21:11:12.246868,Beni,Yacuma,Exaltación,Exaltación,Esc. Jose Max Paredes,8011451,111,160,111,111,161,111,866,161,111,116,108,111,1903,1787,ERROR
mesa_19_8006421,2025-08-28T21:11:12.801759,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006421,910,111,111,711,711,111,16,11,111,111,11,110,2803,2692,ERROR
mesa_4_1003601,2025-08-28T21:11:13.301457,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Franz Tamayo,1003601,10,601,8,611,0,110,0,11,111,100,11,61,1462,1362,ERROR
mesa_2_1005081,2025-08-28T21:11:13.688468,Chuquisaca,Oropeza,Sucre,Sucre,Universidad del Valle UNIVALLE,1005081,101,106,1,61,11,181,100,111,170,101,1,111,842,741,ERROR
mesa_22_1003861,2025-08-28T21:11:14.073019,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003861,8,111,111,118,111,111,181,111,111,111,111,111,973,862,ERROR
mesa_2_8011441,2025-08-28T21:11:14.485863,Beni,Yacuma,Exaltación,Exaltación,Esc. Jose Max Paredes,8011441,111,611,111,111,181,111,111,11,111,111,811,811,1469,1358,ERROR
mesa_18_8006411,2025-08-28T21:11:14.924691,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006411,11,11,10,11,1,1,111,10,61,111,1,18,227,116,ERROR
mesa_8_1001641,2025-08-28T21:11:15.386605,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Cristina Aitken de Gutierrez,1001641,81,80,10,10,0,66,100,60,1,111,8,0,408,297,ERROR
mesa_21_1003851,2025-08-28T21:11:15.897864,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003851,1,160,111,11,11,801,0,111,118,111,101,611,1324,1213,ERROR
mesa_1_8011431,2025-08-28T21:11:16.375549,Beni,Yacuma,Exaltación,Exaltación,Esc. Jose Max Paredes,8011431,1,118,111,10,110,610,110,111,118,118,811,100,1299,1181,ERROR
mesa_17_8006401,2025-08-28T21:11:16.772031,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006401,111,111,177,161,111,611,101,111,117,111,111,117,1611,1500,ERROR
mesa_5_1003611,2025-08-28T21:11:17.189987,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Franz Tamayo,1003611,106,111,111,111,111,188,111,111,111,111,111,111,1071,960,ERROR
mesa_20_1003841,2025-08-28T21:11:17.558358,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003841,111,101,111,111,111,111,161,111,118,111,111,111,1046,935,ERROR
mesa_1_8011482,2025-08-28T21:11:17.918023,Beni,Yacuma,Exaltación,El Trompillo Mamoré,Esc. El Trompillo,8011482,11,0,11,1,600,19,111,601,0,110,61,1,1354,1244,ERROR
mesa_16_8006391,2025-08-28T21:11:18.306709,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006391,111,177,670,611,1,806,111,111,1,171,111,111,2599,2428,ERROR
mesa_1_1002221,2025-08-28T21:11:18.631446,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Cristo Rey,1002221,111,111,111,111,117,111,111,111,171,111,111,???,1065,954,ERROR
mesa_19_1003831,2025-08-28T21:11:19.047870,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003831,111,181,11,111,111,11,188,11,11,111,181,101,746,635,ERROR
mesa_1_8011462,2025-08-28T21:11:19.397997,Beni,Yacuma,Exaltación,Coquinal,Esc. Coquinal,8011462,111,116,111,161,111,111,111,111,111,718,181,111,1054,336,ERROR
mesa_15_8006381,2025-08-28T21:11:19.818322,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006381,117,111,71,10,107,111,111,110,111,111,16,777,859,748,ERROR
mesa_6_1003621,2025-08-28T21:11:20.316981,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Franz Tamayo,1003621,1,1,101,111,101,1,111,818,100,118,111,11,1345,1227,ERROR
mesa_18_1003821,2025-08-28T21:11:20.785560,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003821,111,111,111,611,111,118,111,611,111,111,611,111,2006,1895,ERROR
mesa_1_8011502,2025-08-28T21:11:21.238283,Beni,Yacuma,Exaltación,Cooperativa,Esc. Cooperativa,8011502,611,186,111,161,611,18,116,811,661,111,161,161,3286,3175,ERROR
mesa_14_8006371,2025-08-28T21:11:21.676545,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006371,61,171,111,111,81,111,111,11,111,111,111,111,879,768,ERROR
mesa_2_1002231,2025-08-28T21:11:22.021985,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Cristo Rey,1002231,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_17_1003811,2025-08-28T21:11:22.419725,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003811,111,161,111,111,661,111,108,611,111,111,601,611,2096,1985,ERROR
mesa_1_8011532,2025-08-28T21:11:22.802052,Beni,Yacuma,Exaltación,Campo Ana Maria,Esc. Campo Ana Maria,8011532,111,111,111,111,111,111,111,111,111,111,111,161,999,888,ERROR
mesa_13_8006361,2025-08-28T21:11:23.191740,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006361,101,110,117,111,111,106,100,10,118,111,1,101,884,773,ERROR
mesa_7_1003631,2025-08-28T21:11:23.582482,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Franz Tamayo,1003631,111,111,111,111,111,811,111,111,180,111,111,111,1768,1657,ERROR
mesa_16_1003801,2025-08-28T21:11:23.948967,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003801,101,801,611,61,161,11,101,11,1,111,1,11,1859,1748,ERROR
mesa_1_8011552,2025-08-28T21:11:24.308469,Beni,Yacuma,Exaltación,Bienvenido,U.E. Bienvenido,8011552,111,11,111,111,111,611,111,111,111,610,111,111,1399,789,ERROR
mesa_12_8006351,2025-08-28T21:11:24.666591,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006351,101,11,81,111,111,186,710,111,117,111,101,111,1539,1428,ERROR
mesa_1_1001191,2025-08-28T21:11:25.048772,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001191,111,111,111,111,68,61,810,811,611,110,111,6,2805,2695,ERROR
mesa_15_1003791,2025-08-28T21:11:25.429861,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003791,10,101,111,11,61,18,111,108,101,110,100,111,632,522,ERROR
mesa_3_8007061,2025-08-28T21:11:25.791467,Beni,Vaca Diez,Riberalta,Warnes,U.E.   Warnes,8007061,111,111,101,111,11,111,11,711,111,611,111,111,1389,778,ERROR
mesa_11_8006341,2025-08-28T21:11:26.167929,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006341,111,111,111,111,111,111,1,111,111,111,111,111,889,778,ERROR
mesa_8_1003641,2025-08-28T21:11:26.571964,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Franz Tamayo,1003641,161,611,111,10,111,81,111,111,111,111,111,111,1418,1307,ERROR
mesa_14_1003781,2025-08-28T21:11:27.029835,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003781,111,811,111,101,111,111,110,111,110,111,111,1,1687,1576,ERROR
mesa_2_8007051,2025-08-28T21:11:27.396403,Beni,Vaca Diez,Riberalta,Warnes,U.E.   Warnes,8007051,117,111,111,111,111,161,111,111,116,111,111,111,1060,949,ERROR
mesa_10_8006331,2025-08-28T21:11:27.807862,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006331,107,111,18,116,11,108,111,10,110,111,111,11,702,591,ERROR
mesa_2_1001201,2025-08-28T21:11:28.146513,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001201,18,866,111,111,661,1,868,61,11,111,661,61,2708,2597,ERROR
mesa_13_1003771,2025-08-28T21:11:28.516105,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003771,111,106,111,8,188,1,800,111,11,181,6,101,1447,1266,ERROR
mesa_1_8007041,2025-08-28T21:11:28.896382,Beni,Vaca Diez,Riberalta,Warnes,U.E.   Warnes,8007041,111,111,111,111,111,111,111,111,111,111,111,111,999,888,ERROR
mesa_9_8006321,2025-08-28T21:11:29.263111,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006321,718,711,111,111,111,111,111,111,111,111,111,111,2206,2095,ERROR
mesa_1_1006551,2025-08-28T21:11:29.650468,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006551,111,111,610,11,110,111,168,111,111,118,61,111,1454,1336,ERROR
mesa_12_1003761,2025-08-28T21:11:29.999224,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003761,101,161,161,111,118,181,111,111,116,111,181,111,1171,1060,ERROR
mesa_2_8007031,2025-08-28T21:11:30.371344,Beni,Vaca Diez,Riberalta,Tumichucua,U.E. Zaida Gosalvez Alarcón,8007031,777,117,111,111,111,161,911,111,161,111,111,111,2571,2460,ERROR
mesa_8_8006311,2025-08-28T21:11:30.737382,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006311,111,101,11,6,116,118,0,111,11,111,100,111,585,474,ERROR
mesa_3_1001211,2025-08-28T21:11:31.121907,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001211,111,111,111,111,711,611,611,111,111,161,101,661,2599,2438,ERROR
mesa_11_1003751,2025-08-28T21:11:31.505351,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003751,111,111,111,11,111,111,186,111,111,101,111,111,974,873,ERROR
mesa_1_8007021,2025-08-28T21:11:31.881916,Beni,Vaca Diez,Riberalta,Tumichucua,U.E. Zaida Gosalvez Alarcón,8007021,111,111,611,111,661,111,611,111,111,116,111,816,2549,2433,ERROR
mesa_7_8006301,2025-08-28T21:11:32.305610,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006301,111,111,111,141,101,1,100,101,110,111,10,16,887,776,ERROR
mesa_2_1006561,2025-08-28T21:11:32.714039,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006561,611,1,101,11,611,1,111,106,111,111,111,116,1664,1553,ERROR
mesa_10_1003741,2025-08-28T21:11:33.105077,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003741,111,81,11,18,181,881,0,110,100,111,181,18,1493,1382,ERROR
mesa_1_8007161,2025-08-28T21:11:33.467339,Beni,Vaca Diez,Riberalta,Santuario,Escuela Santuario,8007161,110,101,111,111,0,101,100,111,111,717,77,161,856,139,ERROR
mesa_6_8006291,2025-08-28T21:11:33.857864,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006291,111,119,111,116,111,816,111,111,16,116,811,801,1622,1506,ERROR
mesa_4_1001221,2025-08-28T21:11:34.256173,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001221,1,111,111,10,111,111,110,111,111,110,11,111,787,677,ERROR
mesa_9_1003731,2025-08-28T21:11:34.608442,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003731,111,111,111,111,111,111,111,111,111,111,111,111,999,888,ERROR
mesa_2_8007181,2025-08-28T21:11:34.973871,Beni,Vaca Diez,Riberalta,Santa María  de Vaca Diez,U.E. Santa Maria,8007181,117,111,111,111,111,111,111,111,611,111,111,111,1505,1394,ERROR
mesa_5_8006281,2025-08-28T21:11:35.348974,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006281,188,11,111,111,111,111,116,171,111,111,116,110,1041,930,ERROR
mesa_3_1006571,2025-08-28T21:11:35.718341,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006571,111,661,861,616,111,111,661,16,111,181,611,111,3259,3078,ERROR
mesa_8_1003721,2025-08-28T21:11:36.105475,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003721,111,111,111,118,10,166,111,111,11,111,111,111,860,749,ERROR
mesa_1_8007171,2025-08-28T21:11:36.482084,Beni,Vaca Diez,Riberalta,Santa María  de Vaca Diez,U.E. Santa Maria,8007171,117,111,111,111,111,111,111,111,111,111,111,111,1005,894,ERROR
mesa_4_8006271,2025-08-28T21:11:36.857430,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006271,111,111,711,691,111,111,110,111,111,111,611,111,2178,2067,ERROR
mesa_5_1001231,2025-08-28T21:11:37.233518,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001231,811,881,118,111,16,111,110,111,11,111,181,161,2280,2169,ERROR
mesa_7_1003711,2025-08-28T21:11:37.650540,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003711,111,111,111,111,111,101,100,111,111,111,111,11,978,867,ERROR
mesa_12_8004971,2025-08-28T21:11:38.041796,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004971,166,101,111,611,171,681,11,18,161,111,818,111,2031,1920,ERROR
mesa_3_8006261,2025-08-28T21:11:38.552970,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006261,116,111,111,617,111,611,111,111,111,111,116,116,2010,1899,ERROR
mesa_4_1006581,2025-08-28T21:11:38.933492,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006581,111,111,111,111,111,11,111,111,111,111,111,11,899,788,ERROR
mesa_6_1003701,2025-08-28T21:11:39.285777,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003701,1,61,10,0,100,111,0,101,100,111,1,1,484,373,ERROR
mesa_11_8004961,2025-08-28T21:11:39.666274,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004961,113,11,641,111,161,111,111,111,111,110,111,111,1481,1371,ERROR
mesa_2_8006251,2025-08-28T21:11:40.038824,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006251,118,111,111,816,116,11,110,10,11,111,11,11,1414,1303,ERROR
mesa_6_1001241,2025-08-28T21:11:40.423979,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001241,11,10,110,11,60,11,1,110,1,101,1,8,325,224,ERROR
mesa_5_1003691,2025-08-28T21:11:40.803419,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003691,661,111,111,111,111,101,611,611,101,111,111,161,2529,2418,ERROR
mesa_10_8004951,2025-08-28T21:11:41.183905,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004951,111,111,111,811,111,161,16,116,11,111,11,11,1559,1448,ERROR
mesa_1_8006241,2025-08-28T21:11:41.554382,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Los Tajibos,8006241,111,101,111,16,101,11,110,111,111,111,101,16,783,672,ERROR
mesa_5_1006591,2025-08-28T21:11:41.909859,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006591,111,611,111,111,181,111,111,111,111,111,161,111,1569,1458,ERROR
mesa_4_1003681,2025-08-28T21:11:42.305334,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003681,101,111,11,101,161,681,111,111,111,118,181,111,1499,1381,ERROR
mesa_9_8004941,2025-08-28T21:11:42.685768,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004941,61,11,111,111,111,161,111,111,111,111,111,811,899,788,ERROR
mesa_20_8005971,2025-08-28T21:11:43.069261,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005971,111,111,611,11,661,161,161,11,611,111,116,161,2449,2338,ERROR
mesa_7_1001251,2025-08-28T21:11:43.525717,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001251,177,111,118,108,106,111,166,111,111,111,111,111,1119,1008,ERROR
mesa_3_1003671,2025-08-28T21:11:43.930018,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003671,111,111,111,111,101,111,111,111,111,111,911,18,989,878,ERROR
mesa_8_8004931,2025-08-28T21:11:44.305138,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004931,611,611,11,611,111,811,111,618,111,111,611,811,3606,3495,ERROR
mesa_19_8005961,2025-08-28T21:11:44.686709,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005961,111,161,111,111,661,111,111,601,666,111,611,811,2644,2533,ERROR
mesa_6_1006601,2025-08-28T21:11:45.065820,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006601,111,111,111,111,116,111,111,111,111,118,116,111,1004,886,ERROR
mesa_2_1003661,2025-08-28T21:11:45.447768,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003661,101,810,11,611,688,0,111,101,611,110,768,711,3044,2934,ERROR
mesa_7_8004921,2025-08-28T21:11:45.807391,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004921,111,161,111,11,681,111,601,111,111,111,801,111,2009,1898,ERROR
mesa_18_8005951,2025-08-28T21:11:46.173945,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005951,811,161,111,611,611,161,111,617,116,111,161,611,3310,3199,ERROR
mesa_8_1001261,2025-08-28T21:11:46.513122,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001261,1,801,40,111,108,10,160,111,11,111,681,616,1353,1242,ERROR
mesa_1_1005071,2025-08-28T21:11:46.850380,Chuquisaca,Oropeza,Sucre,Sucre,Universidad del Valle UNIVALLE,1005071,111,111,111,170,11,111,101,111,160,111,111,1,997,886,ERROR
mesa_1_1003651,2025-08-28T21:11:47.222385,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Juanillo,1003651,111,111,111,111,811,111,11,811,111,111,111,111,2299,2188,ERROR
mesa_6_8004911,2025-08-28T21:11:47.585166,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004911,1,101,11,611,111,1,100,116,111,111,11,111,1163,1052,ERROR
mesa_17_8005941,2025-08-28T21:11:47.963607,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005941,111,101,111,111,1,111,116,8,11,111,7,111,681,570,ERROR
mesa_17_1004411,2025-08-28T21:11:48.306178,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Javier,1004411,111,111,111,111,111,111,111,111,171,111,111,???,1059,948,ERROR
mesa_5_8004901,2025-08-28T21:11:48.640966,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004901,111,111,111,611,111,611,161,661,111,111,167,111,2599,2488,ERROR
mesa_16_8005931,2025-08-28T21:11:49.132606,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005931,117,111,111,116,111,161,116,111,617,116,111,111,1571,1455,ERROR
mesa_9_1001271,2025-08-28T21:11:49.491717,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001271,111,111,111,116,161,111,111,111,111,111,111,111,1054,943,ERROR
mesa_7_1006611,2025-08-28T21:11:49.840411,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006611,111,111,111,111,111,161,111,111,111,111,101,111,1049,938,ERROR
mesa_16_1004401,2025-08-28T21:11:50.153438,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Javier,1004401,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_4_8004891,2025-08-28T21:11:50.530382,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004891,711,166,611,11,111,681,111,661,611,111,111,111,3674,3563,ERROR
mesa_15_8005921,2025-08-28T21:11:50.926366,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005921,111,161,611,116,811,111,161,881,101,111,111,616,3064,2953,ERROR
mesa_15_1004391,2025-08-28T21:11:51.279437,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Javier,1004391,111,111,111,111,111,111,111,111,117,111,111,???,1005,894,ERROR
mesa_3_8004881,2025-08-28T21:11:51.639112,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004881,1,1,1,11,1,8,101,109,11,401,101,0,244,157,ERROR
mesa_14_8005911,2025-08-28T21:11:52.003941,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005911,111,111,111,111,611,111,111,119,611,111,111,116,2007,1896,ERROR
mesa_10_1001281,2025-08-28T21:11:52.368777,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001281,111,111,111,111,401,111,111,111,111,111,110,111,1289,1178,ERROR
mesa_8_1006621,2025-08-28T21:11:52.722710,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006621,111,181,111,111,181,181,111,16,181,161,187,116,1184,1023,ERROR
mesa_14_1004381,2025-08-28T21:11:53.027328,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Javier,1004381,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_2_8004871,2025-08-28T21:11:53.418851,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004871,611,111,111,111,116,111,166,111,111,111,111,111,1559,1448,ERROR
mesa_13_8005901,2025-08-28T21:11:53.801353,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005901,110,111,1,119,161,11,111,11,101,111,111,111,736,625,ERROR
mesa_13_1004371,2025-08-28T21:11:54.138294,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Javier,1004371,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_1_8004861,2025-08-28T21:11:54.636131,Beni,Vaca Diez,Riberalta,Riberalta,Unidad Educativa Nataniel García Chavez,8004861,181,11,86,111,111,106,111,111,11,111,11,818,839,728,ERROR
mesa_12_8005891,2025-08-28T21:11:55.026329,Beni,Vaca Diez,Riberalta,Riberalta,U.E. Litoral,8005891,111,111,111,611,111,111,111,111,111,111,111,111,1499,1388,ERROR
mesa_11_1001291,2025-08-28T21:11:55.414536,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Eduardo Abaroa,1001291,111,111,111,101,111,111,111,111,111,611,111,111,989,378,ERROR
mesa_9_1006631,2025-08-28T21:11:55.823772,Chuquisaca,Oropeza,Sucre,Sucre,U.E. Gastón Vilar Casso,1006631,108,16,111,111,181,160,106,116,111,111,188,111,1020,909,ERROR
mesa_12_1004361,2025-08-28T21:11:56.175623,Chuquisaca,Oropeza,Sucre,Sucre,Esc. San Javier,1004361,111,111,111,111,111,111,111,111,111,111,111,???,999,888,ERROR
mesa_7_8004571,2025-08-28T21:11:56.549195,Beni,Vaca Diez,Riberalta,Riberalta,U.E.Jhon Fitzgerald Kennedy,8004571,111,111,11,111,111,111,111,111,111,111,611,111,899,788,ERROR
